numer_klienta|typ|nazwa1|nazwa2|data
1039616||nan|nan|
2002998||nan|nan|
1328228||nan|nan|
1422452||nan|nan|
1809136||nan|nan|
1050244||nan|nan|
1519989||nan|nan|
1050090||nan|nan|
1698908||nan|nan|
1796487||nan|nan|
1245017||nan|nan|
1151868||nan|nan|
1822623||nan|nan|
1374631||nan|nan|
1194778||nan|nan|
1029360||nan|nan|
1356916||nan|nan|
1637568||nan|nan|
1921602||nan|nan|
1550432||nan|nan|
1698336||nan|nan|
1784118||nan|nan|
1698316||nan|nan|
1050445||nan|nan|
1321320||nan|nan|
1328138||nan|nan|
1290770||nan|nan|
1627999||nan|nan|
1770403||nan|nan|
1119096||nan|nan|
1987098||nan|nan|
1666400||nan|nan|
1163071||nan|nan|
1426533||nan|nan|
1761416||nan|nan|
1118245||nan|nan|
1137635||nan|nan|
1525347||nan|nan|
1596244||nan|nan|
1972100||nan|nan|
1269356||nan|nan|
1619742||nan|nan|
1675351||nan|nan|
1906271||nan|nan|
1258015||nan|nan|
1656513||nan|nan|
1694715||nan|nan|
1119534||nan|nan|
1625263||nan|nan|
1499957||nan|nan|
1778374||nan|nan|
1955289||nan|nan|
1523498||nan|nan|
1811606||nan|nan|
1623418||nan|nan|
1211550||nan|nan|
1453080||nan|nan|
1338124||nan|nan|
1639278||nan|nan|
1581276||nan|nan|
1833412||nan|nan|
1424941||nan|nan|
1158576||nan|nan|
1379374||nan|nan|
1376151||nan|nan|
1975793||nan|nan|
1542466||nan|nan|
1618112||nan|nan|
1515336||nan|nan|
1906195||nan|nan|
1784493||nan|nan|
1212540||nan|nan|
1417216||nan|nan|
1967907||nan|nan|
1836958||nan|nan|
1662300||nan|nan|
1457299||nan|nan|
1395593||nan|nan|
1912800||nan|nan|
1250180||nan|nan|
1201085||nan|nan|
1345711||nan|nan|
1810234||nan|nan|
1584014||nan|nan|
1641674||nan|nan|
1115341||nan|nan|
1719409||nan|nan|
1037339||nan|nan|
1251970||nan|nan|
1233671||nan|nan|
1767162||nan|nan|
1141734||nan|nan|
1863348||nan|nan|
1591218||nan|nan|
1199626||nan|nan|
1729097||nan|nan|
1153407||nan|nan|
1520349||nan|nan|
1999088||nan|nan|
2013960||nan|nan|
1576679||nan|nan|
1839128||nan|nan|
1916430||nan|nan|
1237538||nan|nan|
1502457||nan|nan|
1017187|E|Nowakowski|Aldona|11-06-1976
1745367||nan|nan|
1955673||nan|nan|
1108181||nan|nan|
1023167||nan|nan|
1874898||nan|nan|
1819392||nan|nan|
1086756||nan|nan|
1356310||nan|nan|
1369527||nan|nan|
1566749||nan|nan|
1825837||nan|nan|
1568968||nan|nan|
1379330||nan|nan|
1819401||nan|nan|
1622339||nan|nan|
1890024||nan|nan|
1155632||nan|nan|
1525854||nan|nan|
1944525||nan|nan|
1880872||nan|nan|
1823681||nan|nan|
1918547||nan|nan|
1211469||nan|nan|
1453330||nan|nan|
1507666||nan|nan|
1854535||nan|nan|
1402298||nan|nan|
1257099||nan|nan|
1312779||nan|nan|
1348883||nan|nan|
1744255||nan|nan|
1902144||nan|nan|
1852564||nan|nan|
1728850||nan|nan|
1863535||nan|nan|
1428119||nan|nan|
1112649||nan|nan|
1098737||nan|nan|
1660374||nan|nan|
1941347||nan|nan|
1467831||nan|nan|
1537175||nan|nan|
1970921||nan|nan|
1930794||nan|nan|
1092654||nan|nan|
1442214||nan|nan|
1437206||nan|nan|
1872092||nan|nan|
1309822||nan|nan|
1385587||nan|nan|
1915959||nan|nan|
1863566||nan|nan|
1526388||nan|nan|
1036078||nan|nan|
1037546||nan|nan|
1550992||nan|nan|
1924419||nan|nan|
1668711||nan|nan|
1767394||nan|nan|
1715585||nan|nan|
1984163||nan|nan|
1921582||nan|nan|
1898782||nan|nan|
1055944||nan|nan|
1799885||nan|nan|
1980872||nan|nan|
1468299||nan|nan|
1663290||nan|nan|
1515093||nan|nan|
1199365||nan|nan|
1141027||nan|nan|
1702620||nan|nan|
1836785||nan|nan|
1529447||nan|nan|
1673369||nan|nan|
1192943||nan|nan|
1374193||nan|nan|
1958518||nan|nan|
1122382||nan|nan|
1359247||nan|nan|
1421048||nan|nan|
2008685||nan|nan|
1214513||nan|nan|
1122635||nan|nan|
1170194||nan|nan|
1249113||nan|nan|
1244733||nan|nan|
1742846||nan|nan|
1884863||nan|nan|
1458881||nan|nan|
1611552||nan|nan|
1126984||nan|nan|
1770404||nan|nan|
1556130||nan|nan|
1918973||nan|nan|
1166591||nan|nan|
1428529||nan|nan|
1180650||nan|nan|
1760936||nan|nan|
1839135||nan|nan|
1544891||nan|nan|
1332291||nan|nan|
1548771||nan|nan|
1667891||nan|nan|
1720247||nan|nan|
1328495||nan|nan|
1701274||nan|nan|
1702796||nan|nan|
1612512||nan|nan|
1054329||nan|nan|
1617708||nan|nan|
1453073||nan|nan|
1302501||nan|nan|
2006524||nan|nan|
1880062||nan|nan|
1281944||nan|nan|
1067593||nan|nan|
1556563||nan|nan|
1499501||nan|nan|
1323400||nan|nan|
1226910||nan|nan|
1976093||nan|nan|
1875820||nan|nan|
2008300||nan|nan|
1126198||nan|nan|
1328030||nan|nan|
1992492||nan|nan|
1821756||nan|nan|
1046435||nan|nan|
1421563||nan|nan|
1031339||nan|nan|
1743551||nan|nan|
1380643||nan|nan|
1267993||nan|nan|
1598200||nan|nan|
1803959||nan|nan|
1725467||nan|nan|
1128931||nan|nan|
1699463||nan|nan|
1306706||nan|nan|
1130524||nan|nan|
1075935||nan|nan|
1403153||nan|nan|
1041753||nan|nan|
1688996||nan|nan|
1163266||nan|nan|
1507536||nan|nan|
1117096||nan|nan|
1962717||nan|nan|
1694127||nan|nan|
1324283||nan|nan|
1498487||nan|nan|
1446571||nan|nan|
1120047||nan|nan|
1370434||nan|nan|
1575100||nan|nan|
1533152||nan|nan|
1652551||nan|nan|
1579181||nan|nan|
1067625||nan|nan|
1538499||nan|nan|
1053840||nan|nan|
1704295||nan|nan|
1789358||nan|nan|
1215105||nan|nan|
1331987||nan|nan|
1353565||nan|nan|
1562241||nan|nan|
1132515||nan|nan|
1527879||nan|nan|
1728317||nan|nan|
1079811||nan|nan|
1141197||nan|nan|
1810855||nan|nan|
1340141||nan|nan|
1778567||nan|nan|
1565267||nan|nan|
1658731||nan|nan|
1096804||nan|nan|
1394822||nan|nan|
1062836||nan|nan|
1953558||nan|nan|
1934655||nan|nan|
1075315||nan|nan|
1546015||nan|nan|
1057135||nan|nan|
1622559||nan|nan|
1104550||nan|nan|
1936219||nan|nan|
1985251||nan|nan|
1757964||nan|nan|
1870513||nan|nan|
1168628||nan|nan|
1084862||nan|nan|
1914271||nan|nan|
1074040||nan|nan|
1586628||nan|nan|
1869224||nan|nan|
1734784||nan|nan|
1419670||nan|nan|
1594161||nan|nan|
1987048||nan|nan|
1774842||nan|nan|
1235597||nan|nan|
1735709||nan|nan|
1376008||nan|nan|
1915277||nan|nan|
1899838||nan|nan|
1332324||nan|nan|
1163561||nan|nan|
1045354||nan|nan|
1903477||nan|nan|
1320218||nan|nan|
1926457||nan|nan|
1743638||nan|nan|
1392346||nan|nan|
1204855||nan|nan|
1340137||nan|nan|
1732332||nan|nan|
1295506||nan|nan|
1718167||nan|nan|
1899236||nan|nan|
1675629||nan|nan|
1658384||nan|nan|
1940655||nan|nan|
1282826||nan|nan|
1106464||nan|nan|
1325462||nan|nan|
1441784||nan|nan|
1959448||nan|nan|
1810515||nan|nan|
1664748||nan|nan|
1185903||nan|nan|
1263148||nan|nan|
1686355||nan|nan|
1683747||nan|nan|
1988698||nan|nan|
1714452||nan|nan|
1483924||nan|nan|
1526709||nan|nan|
1606228||nan|nan|
1957875||nan|nan|
1383329||nan|nan|
1737334||nan|nan|
1884503||nan|nan|
1760120||nan|nan|
1684778||nan|nan|
1020648||nan|nan|
1761078||nan|nan|
1092587||nan|nan|
1401176||nan|nan|
1791408||nan|nan|
1366911||nan|nan|
1565414||nan|nan|
1875385||nan|nan|
1578495||nan|nan|
1446410||nan|nan|
1966038||nan|nan|
1972822||nan|nan|
1212636||nan|nan|
1292535||nan|nan|
1538636||nan|nan|
1300849||nan|nan|
2006865||nan|nan|
1391444||nan|nan|
1737593||nan|nan|
1159595||nan|nan|
1061407||nan|nan|
1267290||nan|nan|
1722667||nan|nan|
1184342||nan|nan|
1120917||nan|nan|
1583197||nan|nan|
1201479||nan|nan|
1786094||nan|nan|
1409090||nan|nan|
1925813||nan|nan|
1295909||nan|nan|
1490617||nan|nan|
1218139||nan|nan|
1252212||nan|nan|
1651088||nan|nan|
1334711||nan|nan|
1785980||nan|nan|
1111138||nan|nan|
1697981||nan|nan|
1556139||nan|nan|
1360250||nan|nan|
1969685||nan|nan|
1494658||nan|nan|
1035098||nan|nan|
1345976||nan|nan|
1558010||nan|nan|
1438527||nan|nan|
1088313||nan|nan|
1941338||nan|nan|
1986056||nan|nan|
1523066||nan|nan|
1635632||nan|nan|
1666290||nan|nan|
1376911||nan|nan|
1157571||nan|nan|
1078364||nan|nan|
1652029||nan|nan|
1313783||nan|nan|
1731403||nan|nan|
1452490||nan|nan|
1492130||nan|nan|
1721320||nan|nan|
1813686||nan|nan|
1021071||nan|nan|
1445666||nan|nan|
1815441||nan|nan|
1119376||nan|nan|
1641620||nan|nan|
1303014||nan|nan|
1817899||nan|nan|
1303029||nan|nan|
1523361||nan|nan|
1452627||nan|nan|
1525734||nan|nan|
1844338||nan|nan|
1321359||nan|nan|
1310660||nan|nan|
1859899||nan|nan|
1775785||nan|nan|
1513969||nan|nan|
1069580||nan|nan|
1635647||nan|nan|
1523960||nan|nan|
1834757||nan|nan|
1486963||nan|nan|
1774868||nan|nan|
1825628||nan|nan|
1272401||nan|nan|
1395078||nan|nan|
1358637||nan|nan|
1899370||nan|nan|
1972695||nan|nan|
1425904||nan|nan|
1021466||nan|nan|
1255665||nan|nan|
1345632||nan|nan|
1834010||nan|nan|
1088161||nan|nan|
1716705||nan|nan|
1739199||nan|nan|
1338327||nan|nan|
1606833||nan|nan|
1299485||nan|nan|
1788023||nan|nan|
1104789||nan|nan|
1826366||nan|nan|
1679555||nan|nan|
1909366||nan|nan|
1318305||nan|nan|
1444316||nan|nan|
1196569||nan|nan|
1592398||nan|nan|
1578116||nan|nan|
1841432||nan|nan|
1276654||nan|nan|
1317632||nan|nan|
1206686||nan|nan|
1651144||nan|nan|
1108575||nan|nan|
1498056||nan|nan|
1754917||nan|nan|
1644640||nan|nan|
1093391||nan|nan|
1924742||nan|nan|
1685698||nan|nan|
1740635||nan|nan|
1462490||nan|nan|
1180073||nan|nan|
1990138||nan|nan|
1792811||nan|nan|
1280071||nan|nan|
1715986||nan|nan|
1787020||nan|nan|
1021457||nan|nan|
1793722||nan|nan|
1285957||nan|nan|
1233392||nan|nan|
1145639||nan|nan|
1359119||nan|nan|
1759330||nan|nan|
1241598||nan|nan|
1512966||nan|nan|
2011407||nan|nan|
2011407||nan|nan|
1096464||nan|nan|
1873051||nan|nan|
1759157||nan|nan|
1127918||nan|nan|
1622244||nan|nan|
1374525||nan|nan|
1689583||nan|nan|
1567490||nan|nan|
1822378||nan|nan|
1442691||nan|nan|
1591109||nan|nan|
1544975||nan|nan|
1550055||nan|nan|
1984658||nan|nan|
1069649||nan|nan|
1018308||Sebastian|Duda|
1087811||nan|nan|
1542615||nan|nan|
1958691||nan|nan|
1932155||nan|nan|
1216682||nan|nan|
1127835||nan|nan|
1184693||nan|nan|
1704259||nan|nan|
1971457||nan|nan|
1733985||nan|nan|
1634342||nan|nan|
1690485||nan|nan|
1694766||nan|nan|
1963806||nan|nan|
1581473||nan|nan|
1211372||nan|nan|
1459768||nan|nan|
1575117||nan|nan|
1152756||nan|nan|
1293427||nan|nan|
1119762||nan|nan|
1880885||nan|nan|
1790773||nan|nan|
1948483||nan|nan|
1141494||nan|nan|
1612171||nan|nan|
1113004||nan|nan|
1169671||nan|nan|
1277111||nan|nan|
1928590||nan|nan|
1439743||nan|nan|
1899322||nan|nan|
1043774||nan|nan|
1524610||nan|nan|
1781110||nan|nan|
1777709||nan|nan|
1853448||nan|nan|
1685469||nan|nan|
1425504||nan|nan|
1691436||nan|nan|
1342548||nan|nan|
1326535||nan|nan|
1749875||nan|nan|
1209494||nan|nan|
1376345||nan|nan|
1968482||nan|nan|
1226491||nan|nan|
1113996||nan|nan|
1402368||nan|nan|
1799677||nan|nan|
1613704||nan|nan|
1857599||nan|nan|
1712720||nan|nan|
1638615||nan|nan|
1809099||nan|nan|
1026185||nan|nan|
1953667||nan|nan|
1515976||nan|nan|
1326803||nan|nan|
1867093||nan|nan|
1500442||nan|nan|
1757145||nan|nan|
1748808||nan|nan|
1596516||nan|nan|
1758814||nan|nan|
1327955||nan|nan|
1350766||nan|nan|
1170610||nan|nan|
1878658||nan|nan|
1627894||nan|nan|
1704820||nan|nan|
1099450||nan|nan|
1846813||nan|nan|
1907028||nan|nan|
1093778||nan|nan|
1284811||nan|nan|
1053787||nan|nan|
1275885||nan|nan|
1275221||nan|nan|
1367035||nan|nan|
1551928||nan|nan|
1255396||nan|nan|
1279968||nan|nan|
1101404||nan|nan|
1548559||nan|nan|
1581754||nan|nan|
1349260||nan|nan|
1757724||nan|nan|
1824524||nan|nan|
1342625||nan|nan|
1141532||nan|nan|
1886082||nan|nan|
1566680||nan|nan|
1580704||nan|nan|
1821974||nan|nan|
1661565||nan|nan|
1786120||nan|nan|
1179941||nan|nan|
1279291||nan|nan|
1223520||nan|nan|
1744521||nan|nan|
1125924||nan|nan|
1055059||nan|nan|
1411219||nan|nan|
1193540||nan|nan|
1382530||nan|nan|
2007299||nan|nan|
1719688||nan|nan|
1473031||nan|nan|
1416411||nan|nan|
1814414||nan|nan|
2014484||nan|nan|
1989980||nan|nan|
1310552||nan|nan|
1833694||nan|nan|
1661041||nan|nan|
1751812||nan|nan|
1644841||nan|nan|
1880302||nan|nan|
1370112||nan|nan|
1406519||nan|nan|
1670761||nan|nan|
1490790||nan|nan|
1636073||nan|nan|
1729661||nan|nan|
1208103||nan|nan|
1154815||nan|nan|
1686520||nan|nan|
1787568||nan|nan|
1878292||nan|nan|
1523289||nan|nan|
1779694||nan|nan|
2012278||nan|nan|
1183520||nan|nan|
1768057||nan|nan|
1557132||nan|nan|
1021881||nan|nan|
1925313||nan|nan|
1229059||nan|nan|
1263716||nan|nan|
1194785||nan|nan|
1220434||nan|nan|
1981093||nan|nan|
1514297||nan|nan|
1844264||nan|nan|
1408032||nan|nan|
1690781||nan|nan|
1635835||nan|nan|
1813108||nan|nan|
1875134||nan|nan|
1365775||nan|nan|
1834237||nan|nan|
1442420||nan|nan|
1447786||nan|nan|
1335112||nan|nan|
1941916||nan|nan|
1836030||nan|nan|
1265544||nan|nan|
1728236||nan|nan|
1692258||nan|nan|
1090961||nan|nan|
1468519||nan|nan|
1049137||nan|nan|
1901160||nan|nan|
1422443||nan|nan|
1982023||nan|nan|
1837441||nan|nan|
1511354||nan|nan|
1243645||nan|nan|
1561891||nan|nan|
1767841||nan|nan|
1689843||nan|nan|
1173223||nan|nan|
1302900||nan|nan|
1343360||nan|nan|
1569520||nan|nan|
1278890||nan|nan|
1879019||nan|nan|
1287229||nan|nan|
1374840||nan|nan|
1731445||nan|nan|
1079876||nan|nan|
1623311||nan|nan|
1821966||nan|nan|
1182796||nan|nan|
1729534||nan|nan|
1267606||nan|nan|
1017714|Z|Mazur|Konrad|12-09-1939
1899448||nan|nan|
1031235||nan|nan|
1685785||nan|nan|
1609637||nan|nan|
1505602||nan|nan|
1193144||nan|nan|
1675339||nan|nan|
1313182||nan|nan|
1507113||nan|nan|
1291251||nan|nan|
1323620||nan|nan|
1054528||nan|nan|
1573462||nan|nan|
1367436||nan|nan|
1304281||nan|nan|
1287722||nan|nan|
1240522||nan|nan|
1549746||nan|nan|
1870451||nan|nan|
1064336||nan|nan|
1765768||nan|nan|
1739048||nan|nan|
1132388||nan|nan|
1131598||nan|nan|
1539310||nan|nan|
1365579||nan|nan|
1788257||nan|nan|
1597983||nan|nan|
1501815||nan|nan|
1366601||nan|nan|
1924236||nan|nan|
1797412||nan|nan|
1917339||nan|nan|
1457631||nan|nan|
1550887||nan|nan|
1194733||nan|nan|
1442559||nan|nan|
1253823||nan|nan|
1891184||nan|nan|
1484479||nan|nan|
1748299||nan|nan|
1550870||nan|nan|
1296252||nan|nan|
1433952||nan|nan|
1299954||nan|nan|
1869534||nan|nan|
1596322||nan|nan|
1329626||nan|nan|
1238570||nan|nan|
1685583||nan|nan|
1973079||nan|nan|
1521554||nan|nan|
1561363||nan|nan|
1900682||nan|nan|
1578672||nan|nan|
1953538||nan|nan|
1552852||nan|nan|
1393551||nan|nan|
1624601||nan|nan|
1281716||nan|nan|
1167371||nan|nan|
1660103||nan|nan|
1944801||nan|nan|
1719453||nan|nan|
1162936||nan|nan|
1770156||nan|nan|
1596008||nan|nan|
1821567||nan|nan|
1575574||nan|nan|
1057565||nan|nan|
1437344||nan|nan|
1438844||nan|nan|
1096720||nan|nan|
1743630||nan|nan|
1037426||nan|nan|
1545259||nan|nan|
1801791||nan|nan|
1372836||nan|nan|
1318836||nan|nan|
1741831||nan|nan|
1922829||nan|nan|
1537826||nan|nan|
1059640||nan|nan|
1945588||nan|nan|
1180865||nan|nan|
1995647||nan|nan|
1744760||nan|nan|
1403270||nan|nan|
1354507||nan|nan|
1182308||nan|nan|
1323498||nan|nan|
1261106||nan|nan|
1792981||nan|nan|
1063635||nan|nan|
1257855||nan|nan|
1657878||nan|nan|
1396170||nan|nan|
1365314||nan|nan|
1708031||nan|nan|
1782596||nan|nan|
1024744||nan|nan|
1282590||nan|nan|
1285841||nan|nan|
1940325||nan|nan|
1761645||nan|nan|
1619880||nan|nan|
1061639||nan|nan|
1634738||nan|nan|
1493857||nan|nan|
1380687||nan|nan|
1395584||nan|nan|
1996665||nan|nan|
1180238||nan|nan|
1478010||nan|nan|
1777320||nan|nan|
1845565||nan|nan|
1400757||nan|nan|
1029715||nan|nan|
1764488||nan|nan|
1376184||nan|nan|
1520190||nan|nan|
1052137||nan|nan|
1369153||nan|nan|
1160409||nan|nan|
1478867||nan|nan|
1942223||nan|nan|
1731493||nan|nan|
1444314||nan|nan|
1923808||nan|nan|
1751187||nan|nan|
1673884||nan|nan|
1577194||nan|nan|
2006728||nan|nan|
1066204||nan|nan|
1352780||nan|nan|
1113476||nan|nan|
1656602||nan|nan|
1242319||nan|nan|
1531098||nan|nan|
1836903||nan|nan|
1613148||nan|nan|
1360142||nan|nan|
1839363||nan|nan|
1962426||nan|nan|
1325099||nan|nan|
1664719||nan|nan|
1447735||nan|nan|
1091622||nan|nan|
1983106||nan|nan|
1639551||nan|nan|
1535260||nan|nan|
1575689||nan|nan|
1461339||nan|nan|
1401630||nan|nan|
1868687||nan|nan|
2008258||nan|nan|
1487227||nan|nan|
1126703||nan|nan|
1770045||nan|nan|
1737344||nan|nan|
1646896||nan|nan|
1162221||nan|nan|
1228801||nan|nan|
1290458||nan|nan|
1064948||nan|nan|
1693907||nan|nan|
1638348||nan|nan|
1578758||nan|nan|
1671832||nan|nan|
1510288||nan|nan|
1221362||nan|nan|
1235619||nan|nan|
1339809||nan|nan|
2005619||nan|nan|
1723117||nan|nan|
1657856||nan|nan|
1767284||nan|nan|
1691315||nan|nan|
1869876||nan|nan|
1149632||nan|nan|
1376202||nan|nan|
1766218||nan|nan|
1788012||nan|nan|
1617405||nan|nan|
1374120||nan|nan|
1979302||nan|nan|
1258084||nan|nan|
1121209||nan|nan|
1539992||nan|nan|
1650787||nan|nan|
1698400||nan|nan|
1921971||nan|nan|
1718129||nan|nan|
1519227||nan|nan|
1090816||nan|nan|
2005167||nan|nan|
2009235||nan|nan|
1868973||nan|nan|
1423535||nan|nan|
1318161||nan|nan|
1159269||nan|nan|
1737256||nan|nan|
1339164||nan|nan|
1737719||nan|nan|
1781668||nan|nan|
1691670||nan|nan|
1617565||nan|nan|
1117413||nan|nan|
1338791||nan|nan|
1809837||nan|nan|
1142423||nan|nan|
1367228||nan|nan|
1806702||nan|nan|
1529849||nan|nan|
1303572||nan|nan|
1704371||nan|nan|
1030519||nan|nan|
1035896||nan|nan|
1467042||nan|nan|
1488458||nan|nan|
1078430||nan|nan|
1135507||nan|nan|
1254140||nan|nan|
1193646||nan|nan|
1445825||nan|nan|
1869236||nan|nan|
1200846||nan|nan|
1458085||nan|nan|
1787642||nan|nan|
1161703||nan|nan|
1553243||nan|nan|
1223704||nan|nan|
1090558||nan|nan|
1435679||nan|nan|
1134732||nan|nan|
1438561||nan|nan|
1071472||nan|nan|
1069329||nan|nan|
1786604||nan|nan|
1501906||nan|nan|
1821540||nan|nan|
1819173||nan|nan|
1808425||nan|nan|
1796550||nan|nan|
1540968||nan|nan|
1386211||nan|nan|
1570425||nan|nan|
1872035||nan|nan|
1139372||nan|nan|
1411024||nan|nan|
1744475||nan|nan|
1066962||nan|nan|
1081287||nan|nan|
1807001||nan|nan|
1056452||nan|nan|
1365441||nan|nan|
1230155||nan|nan|
1084131||nan|nan|
1488852||nan|nan|
1620194||nan|nan|
1994487||nan|nan|
1092117||nan|nan|
2011018||nan|nan|
1351488||nan|nan|
1406061||nan|nan|
1424085||nan|nan|
2008977||nan|nan|
1562778||nan|nan|
1551519||nan|nan|
1231913||nan|nan|
1465123||nan|nan|
1944914||nan|nan|
1074117||nan|nan|
1429082||nan|nan|
1844154||nan|nan|
1695745||nan|nan|
1178202||nan|nan|
1117581||nan|nan|
1650361||nan|nan|
1403232||nan|nan|
1264629||nan|nan|
1895236||nan|nan|
1208076||nan|nan|
1287192||nan|nan|
1155231||nan|nan|
1432276||nan|nan|
1843405||nan|nan|
1201088||nan|nan|
1066545||nan|nan|
1864442||nan|nan|
1709195||nan|nan|
1412058||nan|nan|
1755446||nan|nan|
1865344||nan|nan|
1865344||nan|nan|
1541028||nan|nan|
1843423||nan|nan|
1317839||nan|nan|
1353279||nan|nan|
1884816||nan|nan|
1045732||nan|nan|
1499053||nan|nan|
1840573||nan|nan|
1313086||nan|nan|
1956554||nan|nan|
1970733||nan|nan|
1569137||nan|nan|
1939455||nan|nan|
1173339||nan|nan|
1864725||nan|nan|
1454767||nan|nan|
1553695||nan|nan|
1279725||nan|nan|
1717890||nan|nan|
1267926||nan|nan|
1784619||nan|nan|
1248011||nan|nan|
1605425||nan|nan|
2000929||nan|nan|
1604143||nan|nan|
1337823||nan|nan|
1199017||nan|nan|
1282499||nan|nan|
1034126||nan|nan|
1120033||nan|nan|
1489995||nan|nan|
1651671||nan|nan|
1674240||nan|nan|
1237723||nan|nan|
1749075||nan|nan|
1333760||nan|nan|
1939722||nan|nan|
1353424||nan|nan|
1499483||nan|nan|
1874391||nan|nan|
1592156||nan|nan|
1562943||nan|nan|
1321058||nan|nan|
1067956||nan|nan|
1866312||nan|nan|
1091308||nan|nan|
1755359||nan|nan|
1033951||nan|nan|
1682577||nan|nan|
1788577||nan|nan|
1781422||nan|nan|
1522280||nan|nan|
1862830||nan|nan|
1198335||nan|nan|
1373955||nan|nan|
1040425||nan|nan|
1418535||nan|nan|
1352188||nan|nan|
1441943||nan|nan|
1956275||nan|nan|
1956275||nan|nan|
1610768||nan|nan|
1325380||nan|nan|
1928277||nan|nan|
1766351||nan|nan|
1223035||nan|nan|
1571334||nan|nan|
1800909||nan|nan|
1790490||nan|nan|
1523969||nan|nan|
1038588||nan|nan|
1242966||nan|nan|
1122346||nan|nan|
1626896||nan|nan|
1633825||nan|nan|
1883939||nan|nan|
1748707||nan|nan|
1700659||nan|nan|
1619814||nan|nan|
1791247||nan|nan|
1447472||nan|nan|
1780652||nan|nan|
1995720||nan|nan|
1521370||nan|nan|
1757603||nan|nan|
1843152||nan|nan|
1875461||nan|nan|
1371891||nan|nan|
1439430||nan|nan|
1529180||nan|nan|
2007596||nan|nan|
1486178||nan|nan|
1436777||nan|nan|
1287045||nan|nan|
1220160||nan|nan|
1052567||nan|nan|
1756313||nan|nan|
1807186||nan|nan|
1712353||nan|nan|
1377352||nan|nan|
1467960||nan|nan|
1629516||nan|nan|
1547026||nan|nan|
1759574||nan|nan|
1574355||nan|nan|
1285664||nan|nan|
1939185||nan|nan|
1412506||nan|nan|
1197232||nan|nan|
1606668||nan|nan|
1816838||nan|nan|
1840605||nan|nan|
1235983||nan|nan|
1191014||nan|nan|
1218485||nan|nan|
1754429||nan|nan|
1242538||nan|nan|
1775604||nan|nan|
1606254||nan|nan|
1133322||nan|nan|
1236640||nan|nan|
1302055||nan|nan|
1375705||nan|nan|
1490320||nan|nan|
2001167||nan|nan|
1716843||nan|nan|
1633609||nan|nan|
1984153||nan|nan|
1418413||nan|nan|
1090601||nan|nan|
1853023||nan|nan|
1338362||nan|nan|
1219887||nan|nan|
1210518||nan|nan|
1800243||nan|nan|
1272134||nan|nan|
1470602||nan|nan|
1984197||nan|nan|
1043294||nan|nan|
1666475||nan|nan|
1375184||nan|nan|
1789866||nan|nan|
1485521||nan|nan|
1026555||nan|nan|
1404816||nan|nan|
1484388||nan|nan|
1309155||nan|nan|
1703084||nan|nan|
1507922||nan|nan|
1883990||nan|nan|
1099866||nan|nan|
1042483||nan|nan|
1670303||nan|nan|
1422522||nan|nan|
1955141||nan|nan|
1718103||nan|nan|
1188860||nan|nan|
1023875||nan|nan|
1377633||nan|nan|
1487923||nan|nan|
1947624||nan|nan|
1316565||nan|nan|
1372237||nan|nan|
1211151||nan|nan|
1709410||nan|nan|
1680911||nan|nan|
1471982||nan|nan|
1556326||nan|nan|
1303009||nan|nan|
1741570||nan|nan|
1645853||nan|nan|
1797233||nan|nan|
1758922||nan|nan|
1058448||nan|nan|
1162212||nan|nan|
1868024||nan|nan|
1446097||nan|nan|
1410624||nan|nan|
1789061||nan|nan|
1760845||nan|nan|
1433922||nan|nan|
1489365||nan|nan|
1890358||nan|nan|
1879213||nan|nan|
1559792||nan|nan|
2002392||nan|nan|
1087580||nan|nan|
1131935||nan|nan|
1055989||nan|nan|
1664176||nan|nan|
1368956||nan|nan|
1332234||nan|nan|
1588726||nan|nan|
1466505||nan|nan|
1340952||nan|nan|
1278294||nan|nan|
1635851||nan|nan|
1702023||nan|nan|
1759841||nan|nan|
1633838||nan|nan|
1379229||nan|nan|
1587244||nan|nan|
1468958||nan|nan|
1628677||nan|nan|
1667589||nan|nan|
1520033||nan|nan|
1541912||nan|nan|
1339738||nan|nan|
1257322||nan|nan|
1436061||nan|nan|
1278922||nan|nan|
1668337||nan|nan|
1387552||nan|nan|
1678132||nan|nan|
1441286||nan|nan|
1894710||nan|nan|
1988733||nan|nan|
1945347||nan|nan|
1893768||nan|nan|
1362578||nan|nan|
1970032||nan|nan|
1663147||nan|nan|
1265066||nan|nan|
1569556||nan|nan|
1225966||nan|nan|
1034966||nan|nan|
1314855||nan|nan|
1017165|S|Nowicki|Brunon|
1017165|E|Szewczyk|Halina|09-02-1924
1210092||nan|nan|
1639851||nan|nan|
